time,q,dq,q_des,dq_des,tau_des,position_error,velocity_error,tau_cmd,tau_applied,integral_error,is_saturated
2.172,1.1054646871111666,0.00037511441188946184,1.1055,0.0,,3.531288883329431e-05,-0.00037511441188946184,0.007738536377721827,0.007738536377721827,0.0,False
2.174,1.1054654481367214,0.00038589107835982137,1.1055,0.0,,3.455186327849802e-05,-0.00038589107835982137,0.0075103362177537224,0.0075103362177537224,0.0,False
2.176,1.1054662301541769,0.0003961073559241206,1.1055,0.0,,3.3769845823039546e-05,-0.0003961073559241206,0.007278634730829216,0.007278634730829216,0.0,False
2.178,1.1054670320422182,0.00040576270848917363,1.1055,0.0,,3.296795778173767e-05,-0.00040576270848917363,0.007043718183914609,0.007043718183914609,0.0,False
2.18,1.1054678526790178,0.0004148571587218444,1.1055,0.0,,3.214732098211215e-05,-0.0004148571587218444,0.006805871154242685,0.006805871154242685,0.0,False
2.182,1.1054686909433444,0.00042339127857887656,1.1055,0.0,,3.1309056655492995e-05,-0.00042339127857887656,0.0065653762787875975,0.0065653762787875975,0.0,False
2.184,1.1054695457156505,0.0004313661794581412,1.1055,0.0,,3.045428434944597e-05,-0.0004313661794581412,0.006322514010381546,0.006322514010381546,0.0,False
2.186,1.105470415879142,0.00043878350198833387,1.1055,0.0,,2.9584120857961693e-05,-0.00043878350198833387,0.00607756237951628,0.00607756237951628,0.0,False
2.188,1.1054713003208252,0.0004456454054721156,1.1055,0.0,,2.869967917473737e-05,-0.0004456454054721156,0.005830796763132799,0.005830796763132799,0.0,False
2.19,1.1054721979325344,0.00045195455700004197,1.1055,0.0,,2.780206746555436e-05,-0.00045195455700004197,0.005582489659328622,0.005582489659328622,0.0,False
2.192,1.105473107611935,0.00045771412025036513,1.1055,0.0,,2.6892388064858608e-05,-0.00045771412025036513,0.005332910469229324,0.005332910469229324,0.0,False
2.194,1.1054740282635063,0.00046292774399203277,1.1055,0.0,,2.597173649365736e-05,-0.00046292774399203277,0.005082325285235525,0.005082325285235525,0.0,False
2.196,1.1054749587994988,0.00046759955030649305,1.1055,0.0,,2.5041200501174643e-05,-0.00046759955030649305,0.004830996686214185,0.004830996686214185,0.0,False
2.198,1.1054758981408694,0.0004717341225448388,1.1055,0.0,,2.410185913048757e-05,-0.0004717341225448388,0.00457918353963676,0.00457918353963676,0.0,False
2.2,1.105476845218192,0.0004753364930366466,1.1055,0.0,,2.315478180792141e-05,-0.0004753364930366466,0.004327140810554573,0.004327140810554573,0.0,False
2.202,1.105477798972542,0.0004784121305664714,1.1055,0.0,,2.2201027457979805e-05,-0.0004784121305664714,0.004075119377810159,0.004075119377810159,0.0,False
2.204,1.1054787583563568,0.0004809669276345524,1.1055,0.0,,2.124164364314396e-05,-0.0004809669276345524,0.0038233658572616384,0.0038233658572616384,0.0,False
2.206,1.1054797223342705,0.0004830071875176684,1.1055,0.0,,2.0277665729429017e-05,-0.0004830071875176684,0.0035721224321935757,0.0035721224321935757,0.0,False
2.208,1.1054806898839222,0.00048453961114624193,1.1055,0.0,,1.9310116077697614e-05,-0.00048453961114624193,0.0033216266908618957,0.0033216266908618957,0.0,False
2.21,1.105481659996738,0.00048557128381350863,1.1055,0.0,,1.834000326184082e-05,-0.00048557128381350863,0.003072111471403033,0.003072111471403033,0.0,False
2.212,1.105482631678686,0.00048610966173283945,1.1055,0.0,,1.7368321313826485e-05,-0.00048610966173283945,0.002823804714054939,0.002823804714054939,0.0,False
2.214,1.1054836039510048,0.00048616255845902143,1.1055,0.0,,1.6396048995170887e-05,-0.00048616255845902143,0.00257692932052578,0.00257692932052578,0.0,False
2.216,1.1054845758509042,0.0004857381311888115,1.1055,0.0,,1.5424149095721873e-05,-0.0004857381311888115,0.0023317030206858034,0.0023317030206858034,0.0,False
2.218,1.1054855464322393,0.00048484486695624595,1.1055,0.0,,1.4453567760641661e-05,-0.00048484486695624595,0.0020883382467573285,0.0020883382467573285,0.0,False
2.22,1.1054865147661554,0.0004834915687383545,1.1055,0.0,,1.3485233844479083e-05,-0.0004834915687383545,0.0018470420146701782,0.0018470420146701782,0.0,False
2.222,1.1054874799417065,0.0004816873414861106,1.1055,0.0,,1.2520058293441494e-05,-0.0004816873414861106,0.0016080158128159495,0.0016080158128159495,0.0,False
2.224,1.1054884410664447,0.00047944157809573734,1.1055,0.0,,1.1558933555200213e-05,-0.00047944157809573734,0.0013714554979828734,0.0013714554979828734,0.0,False
2.226,1.1054893972669828,0.00047676394533489636,1.1055,0.0,,1.0602733017117671e-05,-0.00047676394533489636,0.0011375511986492918,0.0011375511986492918,0.0,False
2.228,1.105490347689527,0.00047366436973847275,1.1055,0.0,,9.652310472896275e-06,-0.00047366436973847275,0.000906487225587854,0.000906487225587854,0.0,False
2.23,1.1054912915003827,0.00047015302348840996,1.1055,0.0,,8.708499617204879e-06,-0.00047015302348840996,0.0006784419896206611,0.0006784419896206611,0.0,False
2.232,1.1054922278864316,0.00046624031029158147,1.1055,0.0,,7.77211356828289e-06,-0.00046624031029158147,0.00045358792647981006,0.00045358792647981006,0.0,False
2.234,1.1054931560555807,0.00046193685126944223,1.1055,0.0,,6.843944419188119e-06,-0.00046193685126944223,0.00023209142889760214,0.00023209142889760214,0.0,False
2.236,1.1054940752371831,0.00045725347087328976,1.1055,0.0,,5.924762816800211e-06,-0.00045725347087328976,1.4112785656006117e-05,1.4112785656006117e-05,0.0,False
2.238,1.1054949846824302,0.0004522011828382898,1.1055,0.0,,5.01531756968987e-06,-0.0004522011828382898,-0.0002001938721657591,-0.0002001938721657591,0.0,False
2.24,1.1054958836647166,0.0004467911761897354,1.1055,0.0,,4.116335283299577e-06,-0.0004467911761897354,-0.0004106806181837829,-0.0004106806181837829,0.0,False
2.242,1.1054967714799766,0.00044103480131401344,1.1055,0.0,,3.2285200233239664e-06,-0.00044103480131401344,-0.0006172057707574173,-0.0006172057707574173,0.0,False
2.244,1.105497647446993,0.00043494355610697034,1.1055,0.0,,2.352553006845781e-06,-0.00043494355610697034,-0.000819633926246652,-0.000819633926246652,0.0,False
2.246,1.1054985109076787,0.0004285290722119302,1.1055,0.0,,1.4890923212274032e-06,-0.0004285290722119302,-0.0010178359855188119,-0.0010178359855188119,0.0,False
2.248,1.1054993612273296,0.00042180310135940557,1.1055,0.0,,6.387726703138696e-07,-0.00042180310135940557,-0.0012116891738564782,-0.0012116891738564782,0.0,False
2.25,1.1055001977948522,0.00041477750182011385,1.1055,0.0,,-1.9779485227466864e-07,-0.00041477750182011385,-0.001401077054360795,-0.001401077054360795,0.0,False
2.2520000000000002,1.1055010200229627,0.0004074642249826019,1.1055,0.0,,-1.0200229627610469e-06,-0.0004074642249826019,-0.0015858895348869724,-0.0015858895348869724,0.0,False
2.254,1.1055018273483603,0.00039987530206658393,1.1055,0.0,,-1.8273483604058782e-06,-0.00039987530206658393,-0.001766022868717176,-0.001766022868717176,0.0,False
2.2560000000000002,1.1055026192318733,0.00039202283098257914,1.1055,0.0,,-2.6192318733908593e-06,-0.00039202283098257914,-0.0019413796487799233,-0.0019413796487799233,0.0,False
2.258,1.1055033951585795,0.0003839189633486859,1.1055,0.0,,-3.395158579611035e-06,-0.0003839189633486859,-0.002111868796014686,-0.002111868796014686,0.0,False
