time,q,dq,q_des,dq_des,tau_des,position_error,velocity_error,tau_cmd,tau_applied,integral_error,is_saturated
0.374,1.113934257246809,-1.2660707181010316,1.1055,0.0,,-0.008434257246809018,1.2660707181010316,1.9833682525123502,1.9833679567024394,0.0,False
0.376,1.1114200437081239,-1.2481761375758818,1.1055,0.0,,-0.005920043708123934,1.2481761375758818,2.5630406680283424,2.563040378192132,0.0,False
0.378,1.1089425416514498,-1.2293609501204876,1.1055,0.0,,-0.0034425416514498597,1.2293609501204876,3.1303996351126755,3.130399351433189,0.0,False
0.38,1.1065035582222233,-1.209659160846092,1.1055,0.0,,-0.0010035582222234218,1.209659160846092,3.685097362278355,3.685097084929488,0.0,False
0.382,1.1041048322612548,-1.1891050687212328,1.1055,0.0,,0.001395167738745151,1.1891050687212328,4.226804346629317,4.226804075775822,0.0,False
0.384,1.1017480337556653,-1.167733227990588,1.1055,0.0,,0.0037519662443346036,1.167733227990588,4.755209387523891,4.755209123321367,0.0,False
0.386,1.099434763366586,-1.1455784099960278,1.1055,0.0,,0.006065236633413962,1.1455784099960278,5.270019582070898,5.270019324665797,0.0,False
0.388,1.0971665520327785,-1.1226755654304847,1.1055,0.0,,0.008333447967221463,1.1226755654304847,5.770960302770963,5.770960052300599,0.0,False
0.39,1.0949448606492873,-1.099059787054316,1.1055,0.0,,0.010555139350712617,1.099059787054316,6.257775157625865,6.257774914218434,0.0,False
0.392,1.0927710798201649,-1.0747662729028744,1.1055,0.0,,0.012728920179835068,1.0747662729028744,6.730225933052488,6.730225696827096,0.0,False
0.394,1.090646529684263,-1.0498302900130367,1.1055,0.0,,0.014853470315737027,1.0498302900130367,7.188092519947162,7.188092291013865,0.0,False
0.396,1.0885724598130238,-1.0242871386954633,1.1055,0.0,,0.016927540186976175,1.0242871386954633,7.631172823258346,7.631172601718191,0.0,False
0.398,1.0865500491791544,-0.9981721173783719,1.1055,0.0,,0.018949950820845496,0.9981721173783719,8.059282655434888,8.059282441379969,0.0,False
0.4,1.0845804061950155,-0.9715204880476164,1.1055,0.0,,0.020919593804984427,0.9715204880476164,8.472255614127082,8.4722554076406,0.0,False
0.402,1.0826645688195093,-0.9443674423068538,1.1055,0.0,,0.022835431180490584,0.9443674423068538,8.869942944526338,8.86994274568267,0.0,False
0.404,1.080803504732203,-0.9167480680805749,1.1055,0.0,,0.024696495267796825,0.9167480680805749,9.252213386738543,9.252213195603318,0.0,False
0.406,1.0789981115733802,-0.8886973169817597,1.1055,0.0,,0.026501888426619713,0.8886973169817597,9.618953008593424,9.618952825223609,0.0,False
0.40800000000000003,1.0772492172486698,-0.860249972364898,1.1055,0.0,,0.028250782751330084,0.860249972364898,9.970065024300155,9.970064848744142,0.0,False
0.41000000000000003,1.0755575802968642,-0.8314406180840928,1.1055,0.0,,0.029942419703135714,0.8314406180840928,10.305469599366123,10.305469431663832,0.0,False
0.41200000000000003,1.0739238903194939,-0.802303607974942,1.1055,0.0,,0.03157610968050606,0.802303607974942,10.62510364220261,10.625103482385585,0.0,False
0.41400000000000003,1.0723487684706974,-0.7728730360778671,1.1055,0.0,,0.03315123152930255,0.7728730360778671,10.928920582846246,10.928920430937772,0.0,False
0.41600000000000004,1.0708327680058836,-0.7431827076195301,1.1055,0.0,,0.034667231994116365,0.7431827076195301,11.216890139231541,11.21688999524676,0.0,False
0.418,1.069376374887657,-0.713266110767961,1.1055,0.0,,0.036123625112342905,0.713266110767961,11.488998071453414,11.488997935399444,0.0,False
0.42,1.067980008447443,-0.6831563891759894,1.1055,0.0,,0.03751999155255703,0.6831563891759894,11.745245924464083,11.745245796340152,0.0,False
0.422,1.0666440221012217,-0.6528863153265605,1.1055,0.0,,0.03885597789877826,0.6528863153265605,11.985650759651802,11.98565063944938,0.0,False
0.424,1.0653687041177573,-0.6224882646924945,1.1055,0.0,,0.040131295882242624,0.6224882646924945,12.210244875752581,12.210244763455519,0.0,False
0.426,1.064154278437678,-0.5919941907222438,1.1055,0.0,,0.04134572156232186,0.5919941907222438,12.419075519548793,12.419075415133467,0.0,False
0.428,1.0630009055417484,-0.5614356006621918,1.1055,0.0,,0.04249909445825151,0.5614356006621918,12.612204586810634,12.612204490246096,0.0,False
0.43,1.0619086833666476,-0.5308435322250442,1.1055,0.0,,0.04359131663335236,0.5308435322250442,12.78970831393895,12.789708225187082,0.0,False
0.432,1.0608776482665563,-0.5002485311128692,1.1055,0.0,,0.044622351733443644,0.5002485311128692,12.95167696076824,12.951676879783912,0.0,False
0.434,1.0599077760188327,-0.4696806294023621,1.1055,0.0,,0.045592223981167246,0.4696806294023621,13.098214484990754,13.098214411721989,0.0,False
0.436,1.0589989828720479,-0.4391693247989391,1.1055,0.0,,0.04650101712795207,0.4391693247989391,13.229438208661957,13.229438143050091,0.0,False
0.438,1.0581511266346364,-0.40874356076529633,1.1055,0.0,,0.04734887336536353,0.40874356076529633,13.345478477248461,13.345478419228323,0.0,False
0.44,1.0573640078024102,-0.3784317075291244,1.1055,0.0,,0.04813599219758968,0.3784317075291244,13.446478311678156,13.446478261178235,0.0,False
0.442,1.056637370723171,-0.3482615439737232,1.1055,0.0,,0.04886262927682883,0.3482615439737232,13.532593053852507,13.532593010795132,0.0,False
0.444,1.055970904796655,-0.3182602404143352,1.1055,0.0,,0.04952909520334492,0.3182602404143352,13.603990006078423,13.603989970379942,0.0,False
0.446,1.0553642457080352,-0.2884543422620991,1.1055,0.0,,0.05013575429196471,0.2884543422620991,13.660848064875976,13.660848036446943,0.0,False
